    Time[s]      Count Rate[Counts/ms]
   53.568003        26.00
   53.568503        22.00
   53.569003        18.00
   53.569503         0.00
   53.570003         6.00
   53.570503         2.00
   53.571003        16.00
   53.571503        26.00
   53.572003        30.00
   53.572503         6.00
   53.573003         4.00
   53.573503         2.00
   53.574003        10.00
   53.574503        10.00
   53.575003         8.00
   53.575503         0.00
   53.576003         8.00
   53.576503        14.00
   53.577003        36.00
   53.577503        14.00
   53.578003        18.00
   53.578503        52.00
   53.579003        54.00
   53.579503        76.00
   53.580003        56.00
   53.580503        64.00
   53.581003        64.00
   53.581503        62.00
   53.582003        52.00
   53.582503        74.00
   53.583003        44.00
   53.583503        12.00
   53.584003        14.00
   53.584503        30.00
   53.585003        46.00
   53.585503        42.00
   53.586003        38.00
   53.586503        14.00
   53.587003        12.00
   53.587503         0.00
   53.588003         8.00
   53.588503        14.00
   53.589003        24.00
   53.589503        62.00
   53.590003        26.00
   53.590503        68.00
   53.591003        34.00
   53.591503        14.00
   53.592003        14.00
   53.592503        26.00
   53.593003        10.00
   53.593503        22.00
   53.594003        10.00
   53.594503         6.00
   53.595003         6.00
   53.595503         6.00
   53.596003        10.00
   53.596503        30.00
   53.597003        50.00
   53.597503        20.00
   53.598003        14.00
   53.598503         0.00
   53.599003         6.00
   53.599503         0.00
   53.600003         4.00
   53.600503         6.00
   53.601003         6.00
   53.601503        14.00
   53.602003         0.00
   53.602503         2.00
   53.603003        16.00
   53.603503        16.00
   53.604003        18.00
   53.604503        16.00
   53.605003        32.00
   53.605503        22.00
   53.606003        12.00
   53.606503        12.00
   53.607003        30.00
   53.607503        30.00
   53.608003        22.00
   53.608503        30.00
   53.609003        22.00
   53.609503        36.00
   53.610003        32.00
   53.610503        10.00
   53.611003         0.00
   53.611503         0.00
   53.612003         6.00
   53.612503        34.00
   53.613003        38.00
   53.613503        54.00
   53.614003        60.00
   53.614503        48.00
   53.615003        54.00
   53.615503        40.00
   53.616003        26.00
   53.616503        16.00
   53.617003        40.00
   53.617503        28.00
   53.618003        44.00
   53.618503        18.00
   53.619003        28.00
   53.619503        16.00
   53.620003        16.00
   53.620503        16.00
   53.621003         0.00
   53.621503         6.00
   53.622003         4.00
   53.622503         8.00
   53.623003         8.00
   53.623503        24.00
   53.624003        12.00
   53.624503        12.00
   53.625003        12.00
   53.625503        42.00
   53.626003        44.00
   53.626503        22.00
   53.627003        68.00
   53.627503        44.00
   53.628003        40.00
   53.628503        68.00
   53.629003        56.00
   53.629503        58.00
   53.630003        96.00
   53.630503        64.00
   53.631003        64.00
   53.631503        52.00
   53.632003        30.00
   53.632503        40.00
   53.633003        58.00
   53.633503        70.00
   53.634003        54.00
   53.634503        58.00
   53.635003        48.00
   53.635503        42.00
   53.636003        48.00
   53.636503        32.00
   53.637003        46.00
   53.637503        36.00
   53.638003        56.00
   53.638503        20.00
   53.639003        36.00
   53.639503        24.00
   53.640003        12.00
   53.640503        22.00
   53.641003        42.00
   53.641503        14.00
   53.642003        16.00
   53.642503        18.00
   53.643003        10.00
   53.643503        36.00
   53.644003        12.00
   53.644503        30.00
   53.645003        24.00
   53.645503        16.00
   53.646003        24.00
   53.646503        12.00
   53.647003         0.00
   53.647503         2.00
   53.648003        10.00
   53.648503         4.00
   53.649003         2.00
   53.649503         8.00
   53.650003        10.00
   53.650503         0.00
   53.651003         2.00
   53.651503         2.00
   53.652003         2.00
   53.652503         4.00
   53.653003        10.00
   53.653503         6.00
   53.654003         8.00
   53.654503        18.00
   53.655003        54.00
   53.655503        38.00
   53.656003        60.00
   53.656503        30.00
   53.657003        16.00
   53.657503        36.00
   53.658003        46.00
   53.658503        36.00
   53.659003        16.00
   53.659503         0.00
   53.660003         2.00
   53.660503        26.00
   53.661003        48.00
   53.661503        60.00
   53.662003        50.00
   53.662503        50.00
   53.663003        56.00
   53.663503        34.00
   53.664003        56.00
   53.664503        94.00
   53.665003        52.00
   53.665503        34.00
   53.666003        28.00
   53.666503        30.00
   53.667003        36.00
   53.667503        32.00
   53.668003        40.00
   53.668503        36.00
   53.669003        38.00
   53.669503        44.00
   53.670003        44.00
   53.670503        32.00
   53.671003        18.00
   53.671503         0.00
   53.672003         0.00
   53.672503         2.00
   53.673003         2.00
   53.673503         2.00
   53.674003         2.00
   53.674503         8.00
   53.675003         4.00
   53.675503         6.00
   53.676003         8.00
   53.676503        18.00
   53.677003        16.00
   53.677503        28.00
   53.678003        48.00
   53.678503        28.00
   53.679003        38.00
   53.679503        18.00
   53.680003         0.00
   53.680503         8.00
   53.681003        32.00
   53.681503        38.00
   53.682003        30.00
   53.682503        48.00
   53.683003         6.00
   53.683503        10.00
   53.684003        12.00
   53.684503         4.00
   53.685003         0.00
   53.685503         4.00
   53.686003         0.00
   53.686503         2.00
   53.687003         0.00
   53.687503         0.00
   53.688003         0.00
   53.688503         2.00
   53.689003         4.00
   53.689503         2.00
   53.690003         0.00
   53.690503         0.00
   53.691003         0.00
   53.691503         0.00
   53.692003         6.00
   53.692503        30.00
   53.693003        38.00
   53.693503        12.00
   53.694003        16.00
   53.694503        30.00
   53.695003        30.00
   53.695503        36.00
   53.696003        44.00
   53.696503        36.00
   53.697003        38.00
   53.697503        44.00
   53.698003        58.00
   53.698503        44.00
   53.699003        24.00
   53.699503         4.00
   53.700003         2.00
   53.700503        10.00
   53.701003        28.00
   53.701503        18.00
   53.702003         2.00
